"Site1","Species1","Phase1","Date1","EndTime1","Site2","Species2","Phase2","Date2","EndTime2","BA95","SL1","HAR1","SL2","HAR2","days","diff.sl"
"AQ","Spaurofrenatum","TP","2021-06-19","134230.gpx","AQ","Spviride","TP","2021-07-17","123824.gpx",0.442927560187988,17,1,31,4,28,14
"AQ","Spaurofrenatum","TP","2021-06-19","134230.gpx","AQ","Spviride","TP","2021-07-17","141313.gpx",0.0425380161086046,17,1,30,5,28,13
"AQ","Spaurofrenatum","TP","2021-06-19","150330.gpx","AQ","Spaurofrenatum","TP","2021-06-19","152807.gpx",0.155528488105818,17,3,18,3,0,1
"AQ","Spaurofrenatum","TP","2021-06-19","150330.gpx","AQ","Spaurofrenatum","TP","2021-06-19","155228.gpx",0.010488236015723,17,3,17,3,0,0
"AQ","Spaurofrenatum","TP","2021-06-19","150330.gpx","AQ","Spviride","IP","2021-06-25","140238.gpx",0.318775514902259,17,3,21,NA,6,4
"AQ","Spaurofrenatum","TP","2021-06-19","150330.gpx","AQ","Spviride","TP","2021-05-23","112128.gpx",0.381873784534961,17,3,30,5,27,13
"AQ","Spaurofrenatum","TP","2021-06-19","150330.gpx","AQ","Spviride","TP","2021-07-17","141313.gpx",0.233406313171449,17,3,30,5,28,13
"AQ","Spaurofrenatum","TP","2021-06-19","150330.gpx","AQ","Spviride","TP","2021-07-17","144051.gpx",0.0258277153979328,17,3,29,5,28,12
"AQ","Spaurofrenatum","TP","2021-06-19","152807.gpx","AQ","Spaurofrenatum","TP","2021-06-19","155228.gpx",0.105824053137273,18,3,17,3,0,1
"AQ","Spaurofrenatum","TP","2021-06-19","152807.gpx","AQ","Spviride","IP","2021-06-25","140238.gpx",0.450953570767923,18,3,21,NA,6,3
"AQ","Spaurofrenatum","TP","2021-06-19","152807.gpx","AQ","Spviride","TP","2021-05-23","112128.gpx",0.477550685893056,18,3,30,5,27,12
"AQ","Spaurofrenatum","TP","2021-06-19","152807.gpx","AQ","Spviride","TP","2021-07-17","141313.gpx",0.646357435024737,18,3,30,5,28,12
"AQ","Spaurofrenatum","TP","2021-06-19","152807.gpx","AQ","Spviride","TP","2021-07-17","144051.gpx",0.00215937285923767,18,3,29,5,28,11
"AQ","Spaurofrenatum","TP","2021-06-19","155228.gpx","AQ","Spaurofrenatum","TP","2021-06-21","110436.gpx",0.0843934587294337,17,3,17,3,2,0
"AQ","Spaurofrenatum","TP","2021-06-19","155228.gpx","AQ","Spaurofrenatum","TP","2021-06-21","115636.gpx",0.0077595910997001,17,3,16,3,2,1
"AQ","Spaurofrenatum","TP","2021-06-19","155228.gpx","AQ","Spviride","IP","2021-06-25","140238.gpx",0.436245877439537,17,3,21,NA,6,4
"AQ","Spaurofrenatum","TP","2021-06-19","155228.gpx","AQ","Spviride","IP","2021-06-25","142746.gpx",0.326355939000543,17,3,22,NA,6,5
"AQ","Spaurofrenatum","TP","2021-06-19","155228.gpx","AQ","Spviride","TP","2021-05-23","112128.gpx",0.420942741697883,17,3,30,5,27,13
"AQ","Spaurofrenatum","TP","2021-06-19","155228.gpx","AQ","Spviride","TP","2021-05-23","125622.gpx",0.283081592982259,17,3,30,5,27,13
"AQ","Spaurofrenatum","TP","2021-06-19","155228.gpx","AQ","Spviride","TP","2021-05-23","133341.gpx",0.00403879336236501,17,3,30,7,27,13
"AQ","Spaurofrenatum","TP","2021-06-19","155228.gpx","AQ","Spviride","TP","2021-07-17","141313.gpx",0.384501596039105,17,3,30,5,28,13
"AQ","Spaurofrenatum","TP","2021-06-19","155228.gpx","AQ","Spviride","TP","2021-07-17","144051.gpx",0.148100980516596,17,3,29,5,28,12
"AQ","Spaurofrenatum","TP","2021-06-19","155228.gpx","AQ","Spviride","TP","2021-07-17","150703.gpx",0.236004288107486,17,3,30,5,28,13
"AQ","Spaurofrenatum","TP","2021-06-21","110436.gpx","AQ","Spaurofrenatum","TP","2021-06-21","113029.gpx",0.113177212755302,17,3,16,3,0,1
"AQ","Spaurofrenatum","TP","2021-06-21","110436.gpx","AQ","Spaurofrenatum","TP","2021-06-21","134410.gpx",0.242582000033401,17,3,17,1,0,0
"AQ","Spaurofrenatum","TP","2021-06-21","110436.gpx","AQ","Spviride","IP","2021-06-25","142746.gpx",0.162660459336996,17,3,22,NA,4,5
"AQ","Spaurofrenatum","TP","2021-06-21","110436.gpx","AQ","Spviride","IP","2021-06-25","155545.gpx",0.0418716524766241,17,3,25,NA,4,8
"AQ","Spaurofrenatum","TP","2021-06-21","110436.gpx","AQ","Spviride","TP","2021-05-23","125622.gpx",0.0730269657870644,17,3,30,5,29,13
"AQ","Spaurofrenatum","TP","2021-06-21","110436.gpx","AQ","Spviride","TP","2021-05-23","133341.gpx",0.328956136928668,17,3,30,7,29,13
"AQ","Spaurofrenatum","TP","2021-06-21","110436.gpx","AQ","Spviride","TP","2021-07-17","144051.gpx",0.0928365592099442,17,3,29,5,26,12
"AQ","Spaurofrenatum","TP","2021-06-21","110436.gpx","AQ","Spviride","TP","2021-07-17","150703.gpx",0.0438113217149501,17,3,30,5,26,13
"AQ","Spaurofrenatum","TP","2021-06-21","110436.gpx","AQ","Spviride","TP","2021-07-18","112806.gpx",0.0573149200658725,17,3,30,7,27,13
"AQ","Spaurofrenatum","TP","2021-06-21","113029.gpx","AQ","Spaurofrenatum","TP","2021-06-21","134410.gpx",0.0912836582617671,16,3,17,1,0,1
"AQ","Spaurofrenatum","TP","2021-06-21","113029.gpx","AQ","Spviride","IP","2021-06-25","155545.gpx",0.0647524991497042,16,3,25,NA,4,9
"AQ","Spaurofrenatum","TP","2021-06-21","113029.gpx","AQ","Spviride","TP","2021-05-23","133341.gpx",0.252959860008171,16,3,30,7,29,14
"AQ","Spaurofrenatum","TP","2021-06-21","113029.gpx","AQ","Spviride","TP","2021-07-18","112806.gpx",0.0903866655607399,16,3,30,7,27,14
"AQ","Spaurofrenatum","TP","2021-06-21","115636.gpx","AQ","Spaurofrenatum","TP","2021-06-21","134410.gpx",0.0231193847693456,16,3,17,1,0,1
"AQ","Spaurofrenatum","TP","2021-06-21","115636.gpx","AQ","Spviride","IP","2021-06-25","155545.gpx",0.00175157517565211,16,3,25,NA,4,9
"AQ","Spaurofrenatum","TP","2021-06-21","115636.gpx","AQ","Spviride","TP","2021-05-23","125622.gpx",0.491629896456626,16,3,30,5,29,14
"AQ","Spaurofrenatum","TP","2021-06-21","115636.gpx","AQ","Spviride","TP","2021-05-23","133341.gpx",0.0196419070021905,16,3,30,7,29,14
"AQ","Spaurofrenatum","TP","2021-06-21","115636.gpx","AQ","Spviride","TP","2021-07-17","150703.gpx",0.536029852542901,16,3,30,5,26,14
"AQ","Spaurofrenatum","TP","2021-06-21","115636.gpx","AQ","Spviride","TP","2021-07-18","112806.gpx",0.00467166045711224,16,3,30,7,27,14
"AQ","Spaurofrenatum","TP","2021-06-21","134410.gpx","AQ","Spviride","IP","2021-06-25","155545.gpx",0.352824700700006,17,1,25,NA,4,8
"AQ","Spaurofrenatum","TP","2021-06-21","134410.gpx","AQ","Spviride","TP","2021-05-23","125622.gpx",0.0499050386148256,17,1,30,5,29,13
"AQ","Spaurofrenatum","TP","2021-06-21","134410.gpx","AQ","Spviride","TP","2021-05-23","133341.gpx",0.466573425190445,17,1,30,7,29,13
"AQ","Spaurofrenatum","TP","2021-06-21","134410.gpx","AQ","Spviride","TP","2021-07-18","112806.gpx",0.582078411748825,17,1,30,7,27,13
"AQ","Spviride","IP","2021-06-25","131349.gpx","AQ","Spviride","TP","2021-05-23","152353.gpx",0.699242620083665,21,NA,30,3,33,9
"AQ","Spviride","IP","2021-06-25","131349.gpx","AQ","Spviride","TP","2021-07-17","114654.gpx",0.254884790025624,21,NA,30,3,22,9
"AQ","Spviride","IP","2021-06-25","131349.gpx","AQ","Spviride","TP","2021-07-17","121344.gpx",0.00257840979024363,21,NA,29,2,22,8
"AQ","Spviride","IP","2021-06-25","133811.gpx","AQ","Spviride","TP","2021-05-23","104912.gpx",0.675227337023758,20,NA,31,4,33,11
"AQ","Spviride","IP","2021-06-25","133811.gpx","AQ","Spviride","TP","2021-07-17","121344.gpx",0.275165218123125,20,NA,29,2,22,9
"AQ","Spviride","IP","2021-06-25","133811.gpx","AQ","Spviride","TP","2021-07-17","123824.gpx",0.36860238885018,20,NA,31,4,22,11
"AQ","Spviride","IP","2021-06-25","140238.gpx","AQ","Spviride","IP","2021-06-25","142746.gpx",0.0551313696140983,21,NA,22,NA,0,1
"AQ","Spviride","IP","2021-06-25","140238.gpx","AQ","Spviride","TP","2021-05-23","112128.gpx",0.655416830777455,21,NA,30,5,33,9
"AQ","Spviride","IP","2021-06-25","140238.gpx","AQ","Spviride","TP","2021-05-23","125622.gpx",0.028438693245892,21,NA,30,5,33,9
"AQ","Spviride","IP","2021-06-25","140238.gpx","AQ","Spviride","TP","2021-07-17","141313.gpx",0.53380748443868,21,NA,30,5,22,9
"AQ","Spviride","IP","2021-06-25","140238.gpx","AQ","Spviride","TP","2021-07-17","144051.gpx",0.0708553248944148,21,NA,29,5,22,8
"AQ","Spviride","IP","2021-06-25","142746.gpx","AQ","Spviride","TP","2021-05-23","112128.gpx",0.234197884752691,22,NA,30,5,33,8
"AQ","Spviride","IP","2021-06-25","142746.gpx","AQ","Spviride","TP","2021-05-23","125622.gpx",0.0758727497828722,22,NA,30,5,33,8
"AQ","Spviride","IP","2021-06-25","142746.gpx","AQ","Spviride","TP","2021-07-17","141313.gpx",0.054260226777337,22,NA,30,5,22,8
"AQ","Spviride","IP","2021-06-25","142746.gpx","AQ","Spviride","TP","2021-07-17","144051.gpx",0.583488224663792,22,NA,29,5,22,7
"AQ","Spviride","IP","2021-06-25","142746.gpx","AQ","Spviride","TP","2021-07-17","150703.gpx",0.0116665744301709,22,NA,30,5,22,8
"AQ","Spviride","IP","2021-06-25","155545.gpx","AQ","Spviride","TP","2021-05-23","125622.gpx",0.00241349703149064,25,NA,30,5,33,5
"AQ","Spviride","IP","2021-06-25","155545.gpx","AQ","Spviride","TP","2021-05-23","133341.gpx",0.427545035196669,25,NA,30,7,33,5
"AQ","Spviride","IP","2021-06-25","155545.gpx","AQ","Spviride","TP","2021-07-18","112806.gpx",0.5799528970273,25,NA,30,7,23,5
"AQ","Spviride","TP","2021-05-23","104912.gpx","AQ","Spviride","TP","2021-05-23","112128.gpx",0.00136116649681591,31,4,30,5,0,1
"AQ","Spviride","TP","2021-05-23","104912.gpx","AQ","Spviride","TP","2021-07-17","121344.gpx",0.0898275133946503,31,4,29,2,55,2
"AQ","Spviride","TP","2021-05-23","104912.gpx","AQ","Spviride","TP","2021-07-17","123824.gpx",0.441278548035028,31,4,31,4,55,0
"AQ","Spviride","TP","2021-05-23","112128.gpx","AQ","Spviride","TP","2021-05-23","125622.gpx",0.00897367341967901,30,5,30,5,0,0
"AQ","Spviride","TP","2021-05-23","112128.gpx","AQ","Spviride","TP","2021-07-17","141313.gpx",0.619650751763106,30,5,30,5,55,0
"AQ","Spviride","TP","2021-05-23","112128.gpx","AQ","Spviride","TP","2021-07-17","144051.gpx",0.254992060860557,30,5,29,5,55,1
"AQ","Spviride","TP","2021-05-23","112128.gpx","AQ","Spviride","TP","2021-07-17","150703.gpx",0.00551475207944964,30,5,30,5,55,0
"AQ","Spviride","TP","2021-05-23","125622.gpx","AQ","Spviride","TP","2021-05-23","133341.gpx",0.0486835591077711,30,5,30,7,0,0
"AQ","Spviride","TP","2021-05-23","125622.gpx","AQ","Spviride","TP","2021-07-17","141313.gpx",0.0119343535975774,30,5,30,5,55,0
"AQ","Spviride","TP","2021-05-23","125622.gpx","AQ","Spviride","TP","2021-07-17","144051.gpx",0.0345506647077472,30,5,29,5,55,1
"AQ","Spviride","TP","2021-05-23","125622.gpx","AQ","Spviride","TP","2021-07-17","150703.gpx",0.529140318811923,30,5,30,5,55,0
"AQ","Spviride","TP","2021-05-23","125622.gpx","AQ","Spviride","TP","2021-07-18","112806.gpx",0.0150951143052498,30,5,30,7,56,0
"AQ","Spviride","TP","2021-05-23","133341.gpx","AQ","Spviride","TP","2021-07-17","144051.gpx",0.00641770982513344,30,7,29,5,55,1
"AQ","Spviride","TP","2021-05-23","133341.gpx","AQ","Spviride","TP","2021-07-17","150703.gpx",0.00682166572061569,30,7,30,5,55,0
"AQ","Spviride","TP","2021-05-23","133341.gpx","AQ","Spviride","TP","2021-07-18","112806.gpx",0.551904976735789,30,7,30,7,56,0
"AQ","Spviride","TP","2021-05-23","152353.gpx","AQ","Spviride","TP","2021-07-17","114654.gpx",0.454899209825325,30,3,30,3,55,0
"AQ","Spviride","TP","2021-05-23","152353.gpx","AQ","Spviride","TP","2021-07-17","121344.gpx",0.00895645535372065,30,3,29,2,55,1
"AQ","Spviride","TP","2021-05-23","160034.gpx","AQ","Spviride","TP","2021-07-17","114654.gpx",0.0542849808389274,32,NA,30,3,55,2
"AQ","Spviride","TP","2021-07-17","121344.gpx","AQ","Spviride","TP","2021-07-17","123824.gpx",0.116219874432962,29,2,31,4,0,2
"AQ","Spviride","TP","2021-07-17","141313.gpx","AQ","Spviride","TP","2021-07-17","144051.gpx",0.0348888816008552,30,5,29,5,0,1
"AQ","Spviride","TP","2021-07-17","144051.gpx","AQ","Spviride","TP","2021-07-17","150703.gpx",0.0144155396025499,29,5,30,5,0,1
"IV","Scguacamaia","TP","2021-06-25","113659.gpx","IV","Sciseri","IP","2021-07-01","114203.gpx",0.345852349045592,36,NA,18,NA,6,18
"IV","Scguacamaia","TP","2021-06-25","113659.gpx","IV","Sciseri","IP","2021-07-01","120636.gpx",0.620484968928794,36,NA,19,NA,6,17
"IV","Scguacamaia","TP","2021-06-25","113659.gpx","IV","Sciseri","TP","2021-06-23","112429.gpx",0.393442450350412,36,NA,17,3,2,19
"IV","Scguacamaia","TP","2021-06-25","113659.gpx","IV","Sctaeniopterus","IP","2021-06-30","114026.gpx",0.0679511923019962,36,NA,17,NA,5,19
"IV","Scguacamaia","TP","2021-06-25","113659.gpx","IV","Sctaeniopterus","IP","2021-06-30","140130.gpx",0.0155489680843912,36,NA,17,NA,5,19
"IV","Scguacamaia","TP","2021-06-25","113659.gpx","IV","Sctaeniopterus","TP","2021-06-10","142524.gpx",0.0870610608481332,36,NA,21,3,15,15
"IV","Scguacamaia","TP","2021-06-25","113659.gpx","IV","Sctaeniopterus","TP","2021-06-12","111439.gpx",0.791319099071137,36,NA,20,2,13,16
"IV","Scguacamaia","TP","2021-06-25","113659.gpx","IV","Sctaeniopterus","TP","2021-07-01","154516.gpx",0.0137293260555699,36,NA,19,4,6,17
"IV","Scguacamaia","TP","2021-06-25","113659.gpx","IV","Scvetula","IP","2021-06-26","122514.gpx",0.0110193619541498,36,NA,24,NA,1,12
"IV","Scguacamaia","TP","2021-06-25","113659.gpx","IV","Scvetula","TP","2021-06-06","115600.gpx",0.00358623205776003,36,NA,31,2,19,5
"IV","Scguacamaia","TP","2021-06-25","113659.gpx","IV","Scvetula","TP","2021-06-06","133559.gpx",0.0652430207753487,36,NA,30,2,19,6
"IV","Scguacamaia","TP","2021-06-25","113659.gpx","IV","Scvetula","TP","2021-06-09","110049.gpx",0.600254071306177,36,NA,29,1,16,7
"IV","Scguacamaia","TP","2021-06-25","113659.gpx","IV","Spaurofrenatum","IP","2021-06-29","125753.gpx",0.0119392965715745,36,NA,14,NA,4,22
"IV","Scguacamaia","TP","2021-06-25","113659.gpx","IV","Spaurofrenatum","IP","2021-06-29","134704.gpx",0.0168725111835515,36,NA,14,NA,4,22
"IV","Scguacamaia","TP","2021-06-25","113659.gpx","IV","Spaurofrenatum","TP","2021-06-18","105832.gpx",0.0194013335252847,36,NA,17,3,7,19
"IV","Scguacamaia","TP","2021-06-25","113659.gpx","IV","Spaurofrenatum","TP","2021-06-18","114705.gpx",0.439429010629739,36,NA,16,4,7,20
"IV","Scguacamaia","TP","2021-06-25","113659.gpx","IV","Spaurofrenatum","TP","2021-06-18","121229.gpx",0.0174263525112468,36,NA,17,3,7,19
"IV","Scguacamaia","TP","2021-06-25","113659.gpx","IV","Spviride","IP","2021-06-25","111323.gpx",0.213964194569463,36,NA,21,NA,0,15
"IV","Scguacamaia","TP","2021-06-25","113659.gpx","IV","Spviride","IP","2021-06-26","120051.gpx",0.0922331323118746,36,NA,24,NA,1,12
"IV","Scguacamaia","TP","2021-06-25","113659.gpx","IV","Spviride","NTP","2021-05-22","103901.gpx",0.366298661895339,36,NA,27,NA,34,9
"IV","Scguacamaia","TP","2021-06-25","113659.gpx","IV","Spviride","TP","2021-05-22","124441.gpx",0.291472045964123,36,NA,30,6,34,6
"IV","Scguacamaia","TP","2021-06-25","113659.gpx","IV","Spviride","TP","2021-05-22","131731.gpx",0.114353836659677,36,NA,31,4,34,5
"IV","Scguacamaia","TP","2021-06-25","113659.gpx","IV","Spviride","TP","2021-07-18","124216.gpx",0.0242651509293549,36,NA,30,6,23,6
"IV","Scguacamaia","TP","2021-06-25","113659.gpx","IV","Spviride","TP","2021-07-18","133241.gpx",0.390898998354225,36,NA,31,4,23,5
"IV","Scguacamaia","TP","2021-06-25","113659.gpx","IV","Spviride","TP","2021-07-20","145220.gpx",0.124772323285236,36,NA,29,8,25,7
"IV","Sciseri","IP","2021-07-01","114203.gpx","IV","Sciseri","IP","2021-07-01","120636.gpx",0.358714428194237,18,NA,19,NA,0,1
"IV","Sciseri","IP","2021-07-01","114203.gpx","IV","Sciseri","TP","2021-06-23","112429.gpx",0.185430260780626,18,NA,17,3,8,1
"IV","Sciseri","IP","2021-07-01","114203.gpx","IV","Sctaeniopterus","IP","2021-06-30","114026.gpx",0.163107194305009,18,NA,17,NA,1,1
"IV","Sciseri","IP","2021-07-01","114203.gpx","IV","Sctaeniopterus","IP","2021-06-30","140130.gpx",0.00873803012278244,18,NA,17,NA,1,1
"IV","Sciseri","IP","2021-07-01","114203.gpx","IV","Sctaeniopterus","TP","2021-06-12","111439.gpx",0.24580477860694,18,NA,20,2,19,2
"IV","Sciseri","IP","2021-07-01","114203.gpx","IV","Sctaeniopterus","TP","2021-07-01","154516.gpx",0.0233963048202921,18,NA,19,4,0,1
"IV","Sciseri","IP","2021-07-01","114203.gpx","IV","Scvetula","IP","2021-06-26","125820.gpx",0.00629047319941791,18,NA,23,NA,5,5
"IV","Sciseri","IP","2021-07-01","114203.gpx","IV","Scvetula","TP","2021-06-06","115600.gpx",0.0571811447355927,18,NA,31,2,25,13
"IV","Sciseri","IP","2021-07-01","114203.gpx","IV","Scvetula","TP","2021-06-09","110049.gpx",0.560445437664258,18,NA,29,1,22,11
"IV","Sciseri","IP","2021-07-01","114203.gpx","IV","Spaurofrenatum","IP","2021-06-29","125753.gpx",0.0198413264179974,18,NA,14,NA,2,4
"IV","Sciseri","IP","2021-07-01","114203.gpx","IV","Spaurofrenatum","TP","2021-06-18","114705.gpx",0.0922351219479913,18,NA,16,4,13,2
"IV","Sciseri","IP","2021-07-01","114203.gpx","IV","Spaurofrenatum","TP","2021-06-18","121229.gpx",0.0740544896833567,18,NA,17,3,13,1
"IV","Sciseri","IP","2021-07-01","114203.gpx","IV","Spviride","IP","2021-06-25","111323.gpx",0.0454168717405437,18,NA,21,NA,6,3
"IV","Sciseri","IP","2021-07-01","114203.gpx","IV","Spviride","IP","2021-06-26","120051.gpx",0.228763502684284,18,NA,24,NA,5,6
"IV","Sciseri","IP","2021-07-01","114203.gpx","IV","Spviride","NTP","2021-05-22","103901.gpx",0.387459898620387,18,NA,27,NA,40,9
"IV","Sciseri","IP","2021-07-01","114203.gpx","IV","Spviride","TP","2021-05-22","124441.gpx",0.309340913259451,18,NA,30,6,40,12
"IV","Sciseri","IP","2021-07-01","114203.gpx","IV","Spviride","TP","2021-05-22","131731.gpx",0.00298308374041019,18,NA,31,4,40,13
"IV","Sciseri","IP","2021-07-01","114203.gpx","IV","Spviride","TP","2021-07-18","124216.gpx",0.189800464544122,18,NA,30,6,17,12
"IV","Sciseri","IP","2021-07-01","114203.gpx","IV","Spviride","TP","2021-07-18","133241.gpx",0.148099898371307,18,NA,31,4,17,13
"IV","Sciseri","IP","2021-07-01","114203.gpx","IV","Spviride","TP","2021-07-20","145220.gpx",0.206745979231896,18,NA,29,8,19,11
"IV","Sciseri","IP","2021-07-01","120636.gpx","IV","Sciseri","IP","2021-07-01","123447.gpx",0.00192653009646607,19,NA,12,NA,0,7
"IV","Sciseri","IP","2021-07-01","120636.gpx","IV","Sciseri","IP","2021-07-01","125806.gpx",0.0268704577327821,19,NA,15,NA,0,4
"IV","Sciseri","IP","2021-07-01","120636.gpx","IV","Sciseri","TP","2021-06-23","112429.gpx",0.675153634977434,19,NA,17,3,8,2
"IV","Sciseri","IP","2021-07-01","120636.gpx","IV","Sciseri","TP","2021-06-23","114634.gpx",0.0347050766398701,19,NA,18,NA,8,1
"IV","Sciseri","IP","2021-07-01","120636.gpx","IV","Sciseri","TP","2021-06-23","121112.gpx",0.00555967323251287,19,NA,17,4,8,2
"IV","Sciseri","IP","2021-07-01","120636.gpx","IV","Sctaeniopterus","IP","2021-06-30","114026.gpx",0.0843046862796257,19,NA,17,NA,1,2
"IV","Sciseri","IP","2021-07-01","120636.gpx","IV","Sctaeniopterus","IP","2021-06-30","140130.gpx",0.0925643591895955,19,NA,17,NA,1,2
"IV","Sciseri","IP","2021-07-01","120636.gpx","IV","Sctaeniopterus","TP","2021-06-10","142524.gpx",0.151700917079093,19,NA,21,3,21,2
"IV","Sciseri","IP","2021-07-01","120636.gpx","IV","Sctaeniopterus","TP","2021-06-12","111439.gpx",0.704059114700922,19,NA,20,2,19,1
"IV","Sciseri","IP","2021-07-01","120636.gpx","IV","Sctaeniopterus","TP","2021-06-12","113838.gpx",0.0515357134904174,19,NA,20,2,19,1
"IV","Sciseri","IP","2021-07-01","120636.gpx","IV","Sctaeniopterus","TP","2021-06-12","120133.gpx",0.146446887976516,19,NA,21,2,19,2
"IV","Sciseri","IP","2021-07-01","120636.gpx","IV","Sctaeniopterus","TP","2021-07-01","154516.gpx",0.0194833967281134,19,NA,19,4,0,0
"IV","Sciseri","IP","2021-07-01","120636.gpx","IV","Scvetula","TP","2021-06-06","115600.gpx",0.00462833567782305,19,NA,31,2,25,12
"IV","Sciseri","IP","2021-07-01","120636.gpx","IV","Scvetula","TP","2021-06-06","133559.gpx",0.0872800411668254,19,NA,30,2,25,11
"IV","Sciseri","IP","2021-07-01","120636.gpx","IV","Scvetula","TP","2021-06-06","140404.gpx",0.0159891419975095,19,NA,31,3,25,12
"IV","Sciseri","IP","2021-07-01","120636.gpx","IV","Scvetula","TP","2021-06-09","110049.gpx",0.684157778944971,19,NA,29,1,22,10
"IV","Sciseri","IP","2021-07-01","120636.gpx","IV","Spaurofrenatum","IP","2021-06-29","125753.gpx",0.020457261550844,19,NA,14,NA,2,5
"IV","Sciseri","IP","2021-07-01","120636.gpx","IV","Spaurofrenatum","IP","2021-06-29","151119.gpx",0.00246818563990253,19,NA,15,NA,2,4
"IV","Sciseri","IP","2021-07-01","120636.gpx","IV","Spaurofrenatum","TP","2021-06-18","114705.gpx",0.693619959700753,19,NA,16,4,13,3
"IV","Sciseri","IP","2021-07-01","120636.gpx","IV","Spaurofrenatum","TP","2021-06-18","121229.gpx",0.0410388156508482,19,NA,17,3,13,2
"IV","Sciseri","IP","2021-07-01","120636.gpx","IV","Spaurofrenatum","TP","2021-06-18","142311.gpx",0.0129387875398333,19,NA,17,3,13,2
"IV","Sciseri","IP","2021-07-01","120636.gpx","IV","Spviride","IP","2021-06-25","111323.gpx",0.132606705385918,19,NA,21,NA,6,2
"IV","Sciseri","IP","2021-07-01","120636.gpx","IV","Spviride","IP","2021-06-26","120051.gpx",0.100562130986329,19,NA,24,NA,5,5
"IV","Sciseri","IP","2021-07-01","120636.gpx","IV","Spviride","NTP","2021-05-22","103901.gpx",0.333610339261954,19,NA,27,NA,40,8
"IV","Sciseri","IP","2021-07-01","120636.gpx","IV","Spviride","TP","2021-05-22","124441.gpx",0.200866606876845,19,NA,30,6,40,11
"IV","Sciseri","IP","2021-07-01","120636.gpx","IV","Spviride","TP","2021-05-22","131731.gpx",0.17493225778857,19,NA,31,4,40,12
"IV","Sciseri","IP","2021-07-01","120636.gpx","IV","Spviride","TP","2021-05-22","132756.gpx",0.00337911180348747,19,NA,32,NA,40,13
"IV","Sciseri","IP","2021-07-01","120636.gpx","IV","Spviride","TP","2021-05-22","151225.gpx",0.0069435192544712,19,NA,31,5,40,12
"IV","Sciseri","IP","2021-07-01","120636.gpx","IV","Spviride","TP","2021-07-18","124216.gpx",0.0324137837984279,19,NA,30,6,17,11
"IV","Sciseri","IP","2021-07-01","120636.gpx","IV","Spviride","TP","2021-07-18","133241.gpx",0.448982633410885,19,NA,31,4,17,12
"IV","Sciseri","IP","2021-07-01","120636.gpx","IV","Spviride","TP","2021-07-20","123730.gpx",0.0508987431387615,19,NA,31,5,19,12
"IV","Sciseri","IP","2021-07-01","120636.gpx","IV","Spviride","TP","2021-07-20","145220.gpx",0.138503101688744,19,NA,29,8,19,10
"IV","Sciseri","IP","2021-07-01","123447.gpx","IV","Sciseri","IP","2021-07-01","125806.gpx",0.211397735689956,12,NA,15,NA,0,3
